Status,Score,Match_type,Match_addr,City,Region,Country,LangCode,Addr_type,Distance,lon,lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_City,ARC_State,ORGANIZATI,CITY_1,STATE,COUNTRY_1,AWARDS,FUNDING
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,ACCRA,,UNIVERSITY OF GHANA MEDICAL SCHOOL,ACCRA,,GHANA,1,134008
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,Glasgow,,UNIVERSITY OF GLASGOW,Glasgow,,UNITED KINGDOM,1,323923
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,MANGILAO,GU,UNIVERSITY OF GUAM,MANGILAO,GU,UNITED STATES,2,1327275
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,IBADAN,,UNIVERSITY OF IBADAN,IBADAN,,NIGERIA,5,1887968
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,JOS,,UNIVERSITY OF JOS,JOS,,NIGERIA,1,640000
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,DURBAN,,UNIVERSITY OF KWAZULU-NATAL,DURBAN,,SOUTH AFRICA,5,2058817
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,LAGOS,,UNIVERSITY OF LAGOS- COLLEGE OF MEDICINE,LAGOS,,NIGERIA,1,641000
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,LIVERPOOL,,UNIVERSITY OF LIVERPOOL,LIVERPOOL,,UNITED KINGDOM,1,568977
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,LAUSANNE,,UNIVERSITY OF LAUSANNE,LAUSANNE,,SWITZERLAND,2,354954
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,WINNIPEG,MB,UNIVERSITY OF MANITOBA,WINNIPEG,MB,CANADA,1,758828
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,MANCHESTER,,UNIVERSITY OF MANCHESTER,MANCHESTER,,UNITED KINGDOM,1,1315176
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,MELBOURNE,,UNIVERSITY OF MELBOURNE,MELBOURNE,,AUSTRALIA,4,1380262
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,MONTREAL,PQ,UNIVERSITY OF MONTREAL,MONTREAL,PQ,CANADA,2,437856
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,MONTREAL,PQ,UNIVERSITY OF MONTREAL HOSPITAL,MONTREAL,PQ,CANADA,1,433867
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,NAIROBI,,UNIVERSITY OF NAIROBI,NAIROBI,,KENYA,2,758240
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,SYDNEY,,UNIVERSITY OF NEW SOUTH WALES,SYDNEY,,AUSTRALIA,3,1519506
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,OXFORD,,UNIVERSITY OF OXFORD,OXFORD,,UNITED KINGDOM,3,553302
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,Pretoria,,UNIVERSITY OF PRETORIA,Pretoria,,SOUTH AFRICA,1,156573
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,BRISBANE,,UNIVERSITY OF QUEENSLAND,BRISBANE,,AUSTRALIA,1,305847
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,SHEFFIELD,,UNIVERSITY OF SHEFFIELD,SHEFFIELD,,UNITED KINGDOM,1,465698
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,SOUTHAMPTON,,UNIVERSITY OF SOUTHAMPTON,SOUTHAMPTON,,UNITED KINGDOM,3,1193672
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,SYDNEY,,UNIVERSITY OF SYDNEY,SYDNEY,,AUSTRALIA,4,645460
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,ST. THOMAS,VI,UNIVERSITY OF THE VIRGIN ISLANDS,ST. THOMAS,VI,UNITED STATES,2,1383174
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,TORONTO,ON,UNIVERSITY OF TORONTO,TORONTO,ON,CANADA,10,3077431
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,VICTORIA,BC,UNIVERSITY OF VICTORIA,VICTORIA,BC,CANADA,1,236542
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,LONDON,ON,UNIVERSITY OF WESTERN ONTARIO,LONDON,ON,CANADA,2,396487
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,ZURICH,,UNIVERSITY OF ZURICH,ZURICH,,SWITZERLAND,3,270587
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,LUSAKA,,UNIVERSITY OF ZAMBIA,LUSAKA,,ZAMBIA,1,135374
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,BEDFORD PARK,,VAXINE PTY LTD,BEDFORD PARK,,AUSTRALIA,1,400000
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,JOHANNESBURG,,"WITS HEALTH CONSORTIUM (PTY), LTD",JOHANNESBURG,,SOUTH AFRICA,13,6083615
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,GENEVA,,WORLD HEALTH ORGANIZATION,GENEVA,,SWITZERLAND,3,1815715
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,MANGALORE,,YENEPOYA UNIVERSITY,MANGALORE,,INDIA,1,287999
U,0,A,,,,,,,0,0,0,0,0,0,0,0,0,TORONTO,ON,YORK UNIVERSITY,TORONTO,ON,CANADA,3,574376
M,100,A,"Humacao, Puerto Rico",Humacao,Puerto Rico,USA,SPA,Locality,0,-65.82337,18.151472,-65.82337,18.151472,-65.873371,-65.773371,18.10147,18.20147,HUMACAO,PR,UNIVERSITY OF PUERTO RICO AT HUMACAO,HUMACAO,PR,UNITED STATES,1,352130
M,100,A,"Carolina, Puerto Rico",Carolina,Puerto Rico,USA,SPA,Locality,0,-66.02399,18.442843,-66.02399,18.442843,-66.073991,-65.973991,18.39284,18.49284,CAROLINA,PR,UNIVERSIDAD DEL ESTE,CAROLINA,PR,UNITED STATES,1,415019
M,100,A,"San Juan, Puerto Rico",San Juan,Puerto Rico,USA,SPA,Locality,0,-66.104738,18.466331,-66.104738,18.466331,-66.154741,-66.054741,18.41633,18.51633,SAN JUAN,PR,COMPREHENSIVE CANCER CENTER/ UNIV/PR,SAN JUAN,PR,UNITED STATES,1,609407
M,100,A,"San Juan, Puerto Rico",San Juan,Puerto Rico,USA,SPA,Locality,0,-66.104738,18.466331,-66.104738,18.466331,-66.154741,-66.054741,18.41633,18.51633,SAN JUAN,PR,UNIVERSITY OF PUERTO RICO,SAN JUAN,PR,UNITED STATES,2,5446398
M,100,A,"San Juan, Puerto Rico",San Juan,Puerto Rico,USA,SPA,Locality,0,-66.104738,18.466331,-66.104738,18.466331,-66.154741,-66.054741,18.41633,18.51633,SAN JUAN,PR,UNIVERSITY OF PUERTO RICO RIO PIEDRAS,SAN JUAN,PR,UNITED STATES,8,3910676
M,100,A,"San Juan, Puerto Rico",San Juan,Puerto Rico,USA,SPA,Locality,0,-66.104738,18.466331,-66.104738,18.466331,-66.154741,-66.054741,18.41633,18.51633,SAN JUAN,PR,UNIVERSITY OF PUERTO RICO MED SCIENCES,SAN JUAN,PR,UNITED STATES,38,23526490
T,98.62,A,"Bayam??n, Puerto Rico",Bayam??n,Puerto Rico,USA,SPA,Locality,0,-66.147381,18.394091,-66.147381,18.394091,-66.197381,-66.097381,18.34409,18.44409,BAYAMON,PR,UNIVERSIDAD CENTRAL DEL CARIBE,BAYAMON,PR,UNITED STATES,5,2416000
M,100,A,"Cayey, Puerto Rico",Cayey,Puerto Rico,USA,SPA,Locality,0,-66.169957,18.114653,-66.169957,18.114653,-66.219961,-66.119961,18.06465,18.16465,CAYEY,PR,UNIVERSITY OF PR CAYEY UNIVERSITY COLL,CAYEY,PR,UNITED STATES,3,868437
M,100,A,"Ponce, Puerto Rico",Ponce,Puerto Rico,USA,SPA,Locality,0,-66.61442,18.011654,-66.61442,18.011654,-66.664421,-66.564421,17.96165,18.06165,PONCE,PR,PONCE SCHOOL OF MEDICINE,PONCE,PR,UNITED STATES,12,6089297
M,100,A,"Ponce, Puerto Rico",Ponce,Puerto Rico,USA,SPA,Locality,0,-66.61442,18.011654,-66.61442,18.011654,-66.664421,-66.564421,17.96165,18.06165,PONCE,PR,UNIVERSITY OF PUERTO RICO PONCE,PONCE,PR,UNITED STATES,1,644083
M,97.54,A,"Mayag??ez, Puerto Rico",Mayag??ez,Puerto Rico,USA,SPA,Locality,0,-67.146901,18.203681,-67.146901,18.203681,-67.196901,-67.096901,18.15368,18.25368,MAYAGUEZ,PR,"CDI LABORATORIES, INC.",MAYAGUEZ,PR,UNITED STATES,2,448916
M,97.54,A,"Mayag??ez, Puerto Rico",Mayag??ez,Puerto Rico,USA,SPA,Locality,0,-67.146901,18.203681,-67.146901,18.203681,-67.196901,-67.096901,18.15368,18.25368,MAYAGUEZ,PR,UNIVERSITY OF PUERTO RICO MAYAGUEZ,MAYAGUEZ,PR,UNITED STATES,3,659196
M,100,A,"Bar Harbor, Maine",Bar Harbor,Maine,USA,ENG,Locality,0,-68.20742,44.389354,-68.20742,44.389354,-68.257421,-68.157421,44.33935,44.43935,BAR HARBOR,ME,JACKSON LABORATORY,BAR HARBOR,ME,UNITED STATES,76,53660976
M,100,A,"Salsbury Cove, Maine",Salsbury Cove,Maine,USA,ENG,Locality,0,-68.287538,44.429263,-68.287538,44.429263,-68.337541,-68.237541,44.37926,44.47926,SALSBURY COVE,ME,MOUNT DESERT ISLAND BIOLOGICAL LAB,SALSBURY COVE,ME,UNITED STATES,7,7350178
M,100,A,"Orono, Maine",Orono,Maine,USA,ENG,Locality,0,-68.67399,44.885878,-68.67399,44.885878,-68.723991,-68.623991,44.83588,44.93588,ORONO,ME,UNIVERSITY OF MAINE ORONO,ORONO,ME,UNITED STATES,3,848505
M,100,A,"Waterville, Maine",Waterville,Maine,USA,ENG,Locality,0,-69.63135,44.552788,-69.63135,44.552788,-69.681351,-69.581351,44.50279,44.60279,WATERVILLE,ME,COLBY COLLEGE,WATERVILLE,ME,UNITED STATES,1,7500
M,100,A,"Bowdoin, Maine",Bowdoin,Maine,USA,ENG,Locality,0,-70.02459,44.046671,-70.02459,44.046671,-70.074591,-69.974591,43.99667,44.09667,BOWDOIN,ME,"FHC, INC.",BOWDOIN,ME,UNITED STATES,1,350000
M,100,A,"South Portland, Maine",South Portland,Maine,USA,ENG,Locality,0,-70.251729,43.637611,-70.251729,43.637611,-70.301731,-70.201731,43.58761,43.68761,SOUTH PORTLAND,ME,NATIONAL PARTNERSHIP/ENVIRONMNTL/TECH/ED,SOUTH PORTLAND,ME,UNITED STATES,3,1745519
M,100,A,"Portland, Maine",Portland,Maine,USA,ENG,Locality,0,-70.256647,43.659143,-70.256647,43.659143,-70.306651,-70.206651,43.60914,43.70914,PORTLAND,ME,MAINE MEDICAL CENTER,PORTLAND,ME,UNITED STATES,15,7137159
M,100,A,"Portland, Maine",Portland,Maine,USA,ENG,Locality,0,-70.256647,43.659143,-70.256647,43.659143,-70.306651,-70.206651,43.60914,43.70914,Portland,ME,"ROCKSTEP SOLUTIONS, INC.",Portland,ME,UNITED STATES,1,750063
T,100,A,"Biddeford, Maine",Biddeford,Maine,USA,ENG,Locality,0,-70.456887,43.493761,-70.456887,43.493761,-70.506891,-70.406891,43.44376,43.54376,BIDDEFORD,ME,UNIVERSITY OF NEW ENGLAND,BIDDEFORD,ME,UNITED STATES,7,3769498
M,100,A,"Woods Hole, Massachusetts",Woods Hole,Massachusetts,USA,ENG,Locality,0,-70.667439,41.527703,-70.667439,41.527703,-70.717441,-70.617441,41.4777,41.5777,WOODS HOLE,MA,MARINE BIOLOGICAL LABORATORY,WOODS HOLE,MA,UNITED STATES,20,4455378
M,100,A,"Woods Hole, Massachusetts",Woods Hole,Massachusetts,USA,ENG,Locality,0,-70.667439,41.527703,-70.667439,41.527703,-70.717441,-70.617441,41.4777,41.5777,WOODS HOLE,MA,WOODS HOLE OCEANOGRAPHIC INSTITUTION,WOODS HOLE,MA,UNITED STATES,2,942157
M,100,A,"West Tisbury, Massachusetts",West Tisbury,Massachusetts,USA,ENG,Locality,0,-70.674527,41.381392,-70.674527,41.381392,-70.724531,-70.624531,41.33139,41.43139,WEST TISBURY,MA,"RADIKAL THERAPEUTICS, INC.",WEST TISBURY,MA,UNITED STATES,2,1998631
M,100,A,"Beverly, Massachusetts",Beverly,Massachusetts,USA,ENG,Locality,0,-70.878978,42.547741,-70.878978,42.547741,-70.928981,-70.828981,42.49774,42.59774,BEVERLY,MA,"SAGE SCIENCE, INC.",BEVERLY,MA,UNITED STATES,2,767929
M,100,A,"Beverly, Massachusetts",Beverly,Massachusetts,USA,ENG,Locality,0,-70.878978,42.547741,-70.878978,42.547741,-70.928981,-70.828981,42.49774,42.59774,BEVERLY,MA,"VIRTECH BIO, INC",BEVERLY,MA,UNITED STATES,1,238970
T,100,A,"Wenham, Massachusetts",Wenham,Massachusetts,USA,ENG,Locality,0,-70.888018,42.603804,-70.888018,42.603804,-70.938021,-70.838021,42.5538,42.6538,WENHAM,MA,ELUCID,WENHAM,MA,UNITED STATES,1,783030
M,100,A,"Durham, New Hampshire",Durham,New Hampshire,USA,ENG,Locality,0,-70.92481,43.13424,-70.92481,43.13424,-70.974811,-70.874811,43.08424,43.18424,DURHAM,NH,"APPLIED GEOSOLUTIONS, LLC",DURHAM,NH,UNITED STATES,1,150743
M,100,A,"Durham, New Hampshire",Durham,New Hampshire,USA,ENG,Locality,0,-70.92481,43.13424,-70.92481,43.13424,-70.974811,-70.874811,43.08424,43.18424,DURHAM,NH,UNIVERSITY OF NEW HAMPSHIRE,DURHAM,NH,UNITED STATES,6,1127226
M,100,A,"Peabody, Massachusetts",Peabody,Massachusetts,USA,ENG,Locality,0,-70.928508,42.526361,-70.928508,42.526361,-70.978511,-70.878511,42.47636,42.57636,PEABODY,MA,"PROGERIA RESEARCH FOUNDATION, INC.",PEABODY,MA,UNITED STATES,1,35000
M,100,A,"Middleton, Massachusetts",Middleton,Massachusetts,USA,ENG,Locality,0,-71.01403,42.591911,-71.01403,42.591911,-71.064031,-70.964031,42.54191,42.64191,Middleton,MA,"VERALASE, LLC",Middleton,MA,UNITED STATES,1,696264
M,100,A,"Chelsea, Massachusetts",Chelsea,Massachusetts,USA,ENG,Locality,0,-71.032368,42.393761,-71.032368,42.393761,-71.082371,-70.982371,42.34376,42.44376,CHELSEA,MA,"CORTICOMETRICS, LLC",CHELSEA,MA,UNITED STATES,2,1512093
M,97.67,A,"East Milton, Massachusetts",East Milton,Massachusetts,USA,ENG,Locality,0,-71.042931,42.25828,-71.042931,42.25828,-71.092931,-70.992931,42.20828,42.30828,MILTON,MA,"BODIMOJO, INC",MILTON,MA,UNITED STATES,2,449836
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,ADEPTRIX CORPORATION,BOSTON,MA,UNITED STATES,1,720069
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"AMERICA WALKS, INC.",BOSTON,MA,UNITED STATES,1,35000
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,Boston,MA,ARIETIS,Boston,MA,UNITED STATES,2,2218307
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,UNITED STATES,256,132229333
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,BOSTON MEDICAL CENTER,BOSTON,MA,UNITED STATES,67,27152542
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),BOSTON,MA,UNITED STATES,114,52974467
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,BOSTON UNIVERSITY MEDICAL CAMPUS,BOSTON,MA,UNITED STATES,254,135953012
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,UNITED STATES,570,349521979
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,CHILDREN'S HOSPITAL CORPORATION,BOSTON,MA,UNITED STATES,331,147762034
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,Boston,MA,"COGITO HEALTH, INC.",Boston,MA,UNITED STATES,2,1343568
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,DANA-FARBER CANCER INST,BOSTON,MA,UNITED STATES,217,128050993
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,EMERSON COLLEGE,BOSTON,MA,UNITED STATES,1,379851
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"ENBIOTIX, INC.",BOSTON,MA,UNITED STATES,1,263500
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"ENERGESIS PHARMACEUTICALS, INC.",BOSTON,MA,UNITED STATES,1,812187
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"ETIOMETRY, LLC",BOSTON,MA,UNITED STATES,1,997004
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"EXQOR TECHNOLOGIES, INC.",BOSTON,MA,UNITED STATES,1,214457
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,HARVARD SCHOOL OF PUBLIC HEALTH,BOSTON,MA,UNITED STATES,183,123090691
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"HARVARD PILGRIM HEALTH CARE, INC.",BOSTON,MA,UNITED STATES,12,6659904
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,HARVARD MEDICAL SCHOOL,BOSTON,MA,UNITED STATES,373,195160545
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,HEBREW REHABILITATION CENTER FOR AGED,BOSTON,MA,UNITED STATES,16,6982012
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"IMMUNETICS, INC.",BOSTON,MA,UNITED STATES,6,5752038
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,JOSLIN DIABETES CENTER,BOSTON,MA,UNITED STATES,39,23085705
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,JUDGE BAKER CHILDREN'S CENTER,BOSTON,MA,UNITED STATES,1,316335
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"KLOGENE THERAPEUTICS, INC.",BOSTON,MA,UNITED STATES,1,1022134
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"LYNDRA, INC.",BOSTON,MA,UNITED STATES,1,300000
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,MASSACHUSETTS EYE AND EAR INFIRMARY,BOSTON,MA,UNITED STATES,47,19813390
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,MASSACHUSETTS GENERAL HOSPITAL,BOSTON,MA,UNITED STATES,796,364981379
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"MEDICAL DISCOVERY PARTNERS, LLC",BOSTON,MA,UNITED STATES,1,477976
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,METIS DESIGN CORPORATION,BOSTON,MA,UNITED STATES,1,76099
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,MGH INSTITUTE OF HEALTH PROFESSIONS,BOSTON,MA,UNITED STATES,2,612892
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,NEW ENGLAND COLLEGE OF OPTOMETRY,BOSTON,MA,UNITED STATES,3,840564
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,NORTHEASTERN UNIVERSITY,BOSTON,MA,UNITED STATES,67,30770724
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,SCHEPENS EYE RESEARCH INSTITUTE,BOSTON,MA,UNITED STATES,25,10029903
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"SQZ BIOTECHNOLOGIES COMPANY, INC.",BOSTON,MA,UNITED STATES,2,895263
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,TUFTS MEDICAL CENTER,BOSTON,MA,UNITED STATES,38,19794122
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,TUFTS UNIVERSITY BOSTON,BOSTON,MA,UNITED STATES,138,52485856
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,UNIVERSITY OF MASSACHUSETTS BOSTON,BOSTON,MA,UNITED STATES,11,5390128
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"VISUS TECHNOLOGY, INC.",BOSTON,MA,UNITED STATES,1,148139
M,100,A,"Boston, Massachusetts",Boston,Massachusetts,USA,ENG,Locality,0,-71.05674,42.358662,-71.05674,42.358662,-71.106741,-71.006741,42.30866,42.40866,BOSTON,MA,"VMT, INC.",BOSTON,MA,UNITED STATES,1,222977
M,100,A,"Charlestown, Massachusetts",Charlestown,Massachusetts,USA,ENG,Locality,0,-71.062439,42.371694,-71.062439,42.371694,-71.112441,-71.012441,42.32169,42.42169,CHARLESTOWN,MA,SPAULDING REHABILITATION HOSPITAL,CHARLESTOWN,MA,UNITED STATES,5,1376858
M,97.54,M,"Westport, Massachusetts",Westport,Massachusetts,USA,ENG,Locality,0,-71.07951625,41.65807434,-71.079517,41.658074,-71.129521,-71.029521,41.60807,41.70807,WESTFORD,MA,"CADUCEUS WIRELESS, INC.",Westford,MA,UNITED STATES,1,694477
M,100,A,"South Easton, Massachusetts",South Easton,Massachusetts,USA,ENG,Locality,0,-71.082478,42.048322,-71.082478,42.048322,-71.132481,-71.032481,41.99832,42.09832,SOUTH EASTON,MA,"PRESSURE BIOSCIENCE, INC.",SOUTH EASTON,MA,UNITED STATES,1,505325
M,100,A,"Somerville, Massachusetts",Somerville,Massachusetts,USA,ENG,Locality,0,-71.098257,42.386682,-71.098257,42.386682,-71.148261,-71.048261,42.33668,42.43668,SOMERVILLE,MA,"CUROVERSE, INC.",SOMERVILLE,MA,UNITED STATES,1,985339
M,100,A,"Somerville, Massachusetts",Somerville,Massachusetts,USA,ENG,Locality,0,-71.098257,42.386682,-71.098257,42.386682,-71.148261,-71.048261,42.33668,42.43668,SOMERVILLE,MA,"SPHEREBIO, INC.",SOMERVILLE,MA,UNITED STATES,1,68017
T,100,A,"Cambridge, Massachusetts",Cambridge,Massachusetts,USA,ENG,Locality,0,-71.10601,42.36679,-71.10601,42.36679,-71.156011,-71.056011,42.31679,42.41679,CAMBRIDGE,MA,"ABCAM, INC.",CAMBRIDGE,MA,UNITED STATES,1,598358
T,100,A,"Cambridge, Massachusetts",Cambridge,Massachusetts,USA,ENG,Locality,0,-71.10601,42.36679,-71.10601,42.36679,-71.156011,-71.056011,42.31679,42.41679,CAMBRIDGE,MA,"ALDATU BIOSCIENCES, INC.",CAMBRIDGE,MA,UNITED STATES,2,989739
T,100,A,"Cambridge, Massachusetts",Cambridge,Massachusetts,USA,ENG,Locality,0,-71.10601,42.36679,-71.10601,42.36679,-71.156011,-71.056011,42.31679,42.41679,CAMBRIDGE,MA,"ALKEUS PHARMACEUTICALS, INC.",CAMBRIDGE,MA,UNITED STATES,1,1054287
